Date,Service,log.dd.version,@log.total_tokens,@log.invoke_chain_time_in_seconds,Message
2024-04-13T17:48:18.179Z,"""cape-core""","""1.755.0""",306,0.7160148620605470,Producing a SPAM evaluation for 819ae5ae-cdf9-4b0d-9feb-4ba462cbaa64
2024-04-13T17:45:38.820Z,"""cape-core""","""1.755.0""",2435,1.1761343479156500,Producing a PHSH evaluation for fc500789-42dc-49b7-bb88-4f7f6aab11c1
2024-04-13T17:45:38.765Z,"""cape-core""","""1.755.0""",2439,1.1246109008789100,Producing a PHSH evaluation for 64371529-dd4d-479d-a6ce-4eb927bfa455
2024-04-13T17:45:03.504Z,"""cape-core""","""1.755.0""",464,0.8721935749053960,Producing a PHSH evaluation for 52c0620f-b7b5-494c-9a86-49714d20e13f
2024-04-13T17:37:43.319Z,"""cape-core""","""1.755.0""",417,2.4843509197235100,Producing a PHSH evaluation for 26d6efef-876f-4a3e-a555-453438b8958f
2024-04-13T17:37:39.310Z,"""cape-core""","""1.755.0""",417,1.3189737796783400,Producing a PHSH evaluation for 2b5f2758-e412-45b6-a073-4e5a4f6d0121
2024-04-13T17:36:16.790Z,"""cape-core""","""1.755.0""",1139,0.9421594142913820,Producing a PHSH evaluation for 652a9819-4e75-4419-8e51-4896c7a57e0d
2024-04-13T17:32:23.001Z,"""cape-core""","""1.755.0""",1141,1.010986566543580,Producing a PHSH evaluation for 1d8875a2-1cdd-4dcf-b273-494a99572a7c
2024-04-13T17:21:46.566Z,"""cape-core""","""1.755.0""",386,2.080573797225950,Producing a PHSH evaluation for 844b865e-42d1-4f5d-b600-431fa2be5d3d
2024-04-13T17:15:27.864Z,"""cape-core""","""1.755.0""",1148,0.9731242656707760,Producing a PHSH evaluation for 8042e7f4-7378-4f56-9e97-4cc5249ddc59
2024-04-13T17:15:24.308Z,"""cape-core""","""1.755.0""",395,0.7438578605651860,Producing a PHSH evaluation for 6d96542f-e718-4ad7-8858-45d37609f3df
2024-04-13T17:14:36.472Z,"""cape-core""","""1.755.0""",1034,0.9095809459686280,Producing a PHSH evaluation for 1e7115f9-88e7-4ce8-8ec8-416b47caace0
2024-04-13T17:13:44.796Z,"""cape-core""","""1.755.0""",1162,0.9948825836181640,Producing a PHSH evaluation for 89f82ea0-e55b-4c5b-b81e-4171da960351
2024-04-13T17:09:49.912Z,"""cape-core""","""1.755.0""",6969,2.0892536640167200,Producing a PHSH evaluation for 3139d2d9-3bed-4214-a7e7-4b866a409411
2024-04-13T17:05:01.539Z,"""cape-core""","""1.755.0""",996,0.9279558658599850,Producing a SPAM evaluation for 452e34a1-4950-4d5c-9815-464e2093ec23
2024-04-13T17:03:19.464Z,"""cape-core""","""1.755.0""",620,0.8789551258087160,Producing a SPAM evaluation for bf52120f-9052-4ff4-89cf-49b85b12c182
2024-04-13T17:00:24.595Z,"""cape-core""","""1.755.0""",491,0.8855979442596440,Producing a PHSH evaluation for d31d3bbd-cf00-4e71-a661-4e2165e321df
2024-04-13T16:59:56.691Z,"""cape-core""","""1.755.0""",454,0.7924706935882570,Producing a BNGN evaluation for 9f3c2e17-12f1-44d8-8e32-41fd068ab00c
2024-04-13T16:59:09.816Z,"""cape-core""","""1.755.0""",371,3.0621376037597700,Producing a BNGN evaluation for 66418ed9-c923-40a1-a1ee-4a86ad81a9ff
2024-04-13T16:58:07.925Z,"""cape-core""","""1.755.0""",395,0.9538702964782720,Producing a BNGN evaluation for fdd11ddc-7723-4da3-8fc4-46df2b2e5e39
2024-04-13T16:57:41.567Z,"""cape-core""","""1.755.0""",627,3.3139028549194300,Producing a PHSH evaluation for 9cde44bd-56bf-4c92-820e-4a7b0e94fae4
2024-04-13T16:57:04.572Z,"""cape-core""","""1.755.0""",960,0.8922562599182130,Producing a SPAM evaluation for 52032555-8bab-4211-83f0-4ae15443786b
2024-04-13T16:56:49.968Z,"""cape-core""","""1.755.0""",960,1.2917101383209200,Producing a SPAM evaluation for 0ea6bdf8-1323-426b-8953-47cc8668f811
2024-04-13T16:55:52.640Z,"""cape-core""","""1.755.0""",818,0.9673953056335450,Producing a PHSH evaluation for 07fe0546-1b5d-47ac-b865-4f890275716f
2024-04-13T16:54:42.671Z,"""cape-core""","""1.755.0""",651,3.052842378616330,Producing a SPAM evaluation for 34f1e55d-9c87-466f-885f-477614572352
2024-04-13T16:49:24.883Z,"""cape-core""","""1.755.0""",658,0.7750842571258550,Producing a PHSH evaluation for 4616f42c-49f9-4222-804d-4f4a699557ac
2024-04-13T16:44:31.563Z,"""cape-core""","""1.755.0""",1231,1.0316603183746300,Producing a SPAM evaluation for 01f4581b-5cd1-4fd6-bf30-48ff1633a97d
2024-04-13T16:41:06.937Z,"""cape-core""","""1.755.0""",361,1.2664110660553000,Producing a PHSH evaluation for ff2f5185-43e8-46a7-a941-48a97c5714ef
2024-04-13T16:41:06.510Z,"""cape-core""","""1.755.0""",361,0.9168968200683590,Producing a PHSH evaluation for d373784b-5f16-4d40-baf3-474c1cb956a1
2024-04-13T16:36:21.441Z,"""cape-core""","""1.755.0""",362,0.9149000644683840,Producing a PHSH evaluation for 114761b5-86e2-4e71-a4ba-433b16ad4ecb
2024-04-13T16:29:46.393Z,"""cape-core""","""1.755.0""",353,0.7715659141540530,Producing a PHSH evaluation for 0ae1c40f-c0c3-4236-b65b-419ea8878ce7
2024-04-13T16:27:08.013Z,"""cape-core""","""1.755.0""",646,0.9201104640960690,Producing a PHSH evaluation for 11ec320b-a0e5-4041-b48b-44f0f2adee62
2024-04-13T16:25:50.707Z,"""cape-core""","""1.755.0""",292,1.089545488357540,Producing a PHSH evaluation for 95144f13-6467-40b7-b791-427d5ebcb541
2024-04-13T16:25:33.742Z,"""cape-core""","""1.755.0""",708,3.924086093902590,Producing a SPAM evaluation for 828c8aa5-8a07-4a51-a033-46bd266a71af
2024-04-13T16:19:12.355Z,"""cape-core""","""1.755.0""",390,1.7328085899353000,Producing a PHSH evaluation for 64431bf4-1f89-41d7-9812-468fc39f8b8b
2024-04-13T16:16:56.140Z,"""cape-core""","""1.755.0""",2982,1.0770061016082800,Producing a SPAM evaluation for 5ee2c8c2-2a08-4c6b-b4b4-4530864d9a81
2024-04-13T16:16:48.250Z,"""cape-core""","""1.755.0""",2982,1.1561996936798100,Producing a SPAM evaluation for c2255047-a6e4-42c3-8397-47d1851926dd
2024-04-13T16:13:05.770Z,"""cape-core""","""1.755.0""",934,0.938086986541748,Producing a PHSH evaluation for a2ac4952-efc4-404b-9861-4ac98a926120
2024-04-13T16:13:00.215Z,"""cape-core""","""1.755.0""",938,2.618629217147830,Producing a PHSH evaluation for eb78dbb3-3df9-4c4c-99b5-44b02c42e6ba
2024-04-13T16:11:35.451Z,"""cape-core""","""1.755.0""",736,1.6593844890594500,Producing a PHSH evaluation for 2dd52519-3fec-4f61-bf60-428ff45931db
2024-04-13T16:08:08.540Z,"""cape-core""","""1.755.0""",232,0.933713436126709,Producing a PHSH evaluation for 98bb283a-14f0-45ae-a79a-497997fce446
2024-04-13T16:07:15.133Z,"""cape-core""","""1.755.0""",577,1.3634026050567600,Producing a SPAM evaluation for 3003f947-94f3-44bd-ba59-4a0b2f0042fc
2024-04-13T16:07:00.999Z,"""cape-core""","""1.755.0""",573,4.25286602973938,Producing a SPAM evaluation for fbdb9d53-1869-48ac-83a8-4a96549864bb
2024-04-13T15:59:08.320Z,"""cape-core""","""1.755.0""",515,0.7416768074035650,Producing a SPAM evaluation for 3cb83e03-7ede-426a-88b6-465ffe7268cd
2024-04-13T15:58:41.330Z,"""cape-core""","""1.755.0""",289,2.630444049835210,Producing a PHSH evaluation for 1b8c1fc6-36e8-4f5b-877e-43f101ee315c
2024-04-13T15:55:21.352Z,"""cape-core""","""1.755.0""",840,1.6439158916473400,Producing a PHSH evaluation for 4576b439-9bd2-4ff6-b9dd-46f6b2784279
2024-04-13T15:50:29.912Z,"""cape-core""","""1.755.0""",678,0.9059369564056400,Producing a BEC evaluation for 81e2fccd-c1df-4602-813d-4bbd261590ca
2024-04-13T15:47:52.389Z,"""cape-core""","""1.755.0""",574,1.5222516059875500,Producing a PHSH evaluation for abb78312-d45b-4eab-af02-4af720a50f46
2024-04-13T15:47:03.312Z,"""cape-core""","""1.755.0""",735,1.5278558731079100,Producing a SPAM evaluation for a052ffb0-54ff-44a0-852c-4a2e66e297b7
2024-04-13T15:42:41.127Z,"""cape-core""","""1.755.0""",645,1.5573232173919700,Producing a SPAM evaluation for a87d97f2-6ab3-406f-a4b2-4d61531d62ae
2024-04-13T15:40:19.852Z,"""cape-core""","""1.755.0""",18957,2.3643314838409400,Producing a SPAM evaluation for ae6e2fa6-76d8-44a1-acc6-46240843cd0b
2024-04-13T15:37:45.507Z,"""cape-core""","""1.755.0""",436,0.8357813358306890,Producing a PHSH evaluation for 74a7003a-6f8e-46e5-a4b4-4852d4738d0f
2024-04-13T15:32:53.347Z,"""cape-core""","""1.755.0""",630,0.7772555351257320,Producing a SPAM evaluation for 773e509c-246a-4fff-9df2-4c9f42ca1644
2024-04-13T15:30:00.394Z,"""cape-core""","""1.755.0""",569,0.8609039783477780,Producing a SPAM evaluation for dab8bc48-e464-4e3f-9be5-4765fd2d7a16
2024-04-13T15:28:54.130Z,"""cape-core""","""1.755.0""",422,1.4285011291503900,Producing a PHSH evaluation for 22504165-6a6a-4455-b9f1-4c0dca8556e8
2024-04-13T15:28:28.473Z,"""cape-core""","""1.755.0""",413,0.7478399276733400,Producing a PHSH evaluation for cd0d309c-caba-4bca-b9fa-44a7cb3133b0
2024-04-13T15:19:22.340Z,"""cape-core""","""1.755.0""",561,1.7214245796203600,Producing a SPAM evaluation for 7a7f1d5c-4464-49d1-bcce-4f9cdf57f7e8
2024-04-13T15:17:32.696Z,"""cape-core""","""1.755.0""",630,0.9693360328674320,Producing a SPAM evaluation for e7ab0231-ae4f-4b46-9089-480d1d3ea696
2024-04-13T15:15:48.931Z,"""cape-core""","""1.755.0""",584,0.9618475437164310,Producing a GREY evaluation for 02d6448d-c7ce-4009-a648-47eb0d633d2e
2024-04-13T15:14:28.432Z,"""cape-core""","""1.755.0""",324,0.9469749927520750,Producing a PHSH evaluation for 48f9412f-731d-4197-b34d-4b8a3534ef6a
2024-04-13T15:12:32.376Z,"""cape-core""","""1.755.0""",565,2.6963937282562300,Producing a SPAM evaluation for 39399c64-c44c-4a27-8eea-454b258f96ca
2024-04-13T15:12:06.929Z,"""cape-core""","""1.755.0""",646,1.0532360076904300,Producing a PHSH evaluation for be04285a-c45c-4a97-91c0-489299de5dd7
2024-04-13T15:09:36.582Z,"""cape-core""","""1.755.0""",370,1.0608727931976300,Producing a PHSH evaluation for 13e68d25-1967-428e-8aef-4c12e1585b29
2024-04-13T15:09:32.418Z,"""cape-core""","""1.755.0""",370,0.7530360221862790,Producing a PHSH evaluation for 5f3a51d3-3aa5-4376-9544-44a11d677b65
2024-04-13T15:08:11.659Z,"""cape-core""","""1.755.0""",337,1.0903749465942400,Producing a PHSH evaluation for 1858ece5-d430-46e8-8094-4ea042cf6f7e
2024-04-13T15:06:24.835Z,"""cape-core""","""1.755.0""",2101,1.094569444656370,Producing a PHSH evaluation for 72e94043-a6c1-4848-af0f-47af2c1fa4ff
2024-04-13T15:06:21.683Z,"""cape-core""","""1.755.0""",722,0.8906271457672120,Producing a SPAM evaluation for eba41e9b-ffd9-45d2-969a-468d9f710728
2024-04-13T15:05:11.925Z,"""cape-core""","""1.755.0""",380,1.096221923828130,Producing a PHSH evaluation for bb8af642-c89a-4430-9fa4-464d56641937
2024-04-13T15:02:39.646Z,"""cape-core""","""1.755.0""",220,2.028557062149050,Producing a PHSH evaluation for ac344686-ae12-46d6-ac54-409088602758
2024-04-13T14:59:54.143Z,"""cape-core""","""1.755.0""",678,4.301622152328490,Producing a PHSH evaluation for 1ecec7a7-f795-44fb-b037-47086ab66f80
2024-04-13T14:57:08.816Z,"""cape-core""","""1.755.0""",1237,2.169240713119510,Producing a FLTR evaluation for d189d273-2442-4f61-a0a0-48b9d01056fa
2024-04-13T14:53:36.900Z,"""cape-core""","""1.755.0""",2777,1.0966322422027600,Producing a SPAM evaluation for e2e62d98-d367-4b2b-91b2-400e025e8217
2024-04-13T14:53:36.869Z,"""cape-core""","""1.755.0""",2774,1.1108810901641800,Producing a GREY evaluation for 063442fa-1451-4cda-97b5-49e56f67ff31
2024-04-13T14:52:36.549Z,"""cape-core""","""1.755.0""",430,3.934018611907960,Producing a PHSH evaluation for b3994875-545a-4a8d-8117-47698a7657ba
2024-04-13T14:47:43.188Z,"""cape-core""","""1.755.0""",314,1.586479663848880,Producing a PHSH evaluation for 1e390fa6-3f72-4d56-8321-4f92a38312c7
2024-04-13T14:47:41.825Z,"""cape-core""","""1.755.0""",314,3.293398857116700,Producing a PHSH evaluation for 15764a24-cfb8-40bd-afb8-413d37ce1455
2024-04-13T14:47:22.933Z,"""cape-core""","""1.755.0""",4160,1.3119103908538800,Producing a SPAM evaluation for 809fcd71-fda4-42c8-9641-42441a6c36ed
2024-04-13T14:47:03.892Z,"""cape-core""","""1.755.0""",296,1.048264980316160,Producing a PHSH evaluation for 93b11061-a887-49e6-8379-4835f0a5faac
2024-04-13T14:46:40.031Z,"""cape-core""","""1.755.0""",642,0.8982827663421630,Producing a BNGN evaluation for b7a350c0-1c05-4164-886c-4d18fcf70788
2024-04-13T14:45:40.448Z,"""cape-core""","""1.755.0""",646,0.8639700412750240,Producing a PHSH evaluation for bbe1aaed-de26-4e6d-967b-483570e5e0c3
2024-04-13T14:43:04.677Z,"""cape-core""","""1.755.0""",368,1.1644313335418700,Producing a SPAM evaluation for 7aed95d5-cf94-4a3a-9863-422883c54ca5
2024-04-13T14:42:42.577Z,"""cape-core""","""1.755.0""",646,0.9433238506317140,Producing a PHSH evaluation for 6f229464-0494-40a6-ad54-41832aa53961
2024-04-13T14:41:22.352Z,"""cape-core""","""1.755.0""",222,0.8812661170959470,Producing a PHSH evaluation for 2bdafac3-1820-4484-844d-48674d8b8743
2024-04-13T14:40:39.697Z,"""cape-core""","""1.755.0""",333,1.034888505935670,Producing a PHSH evaluation for 8d5ab11c-2fad-4140-8c5d-4feb1578c31d
2024-04-13T14:40:39.586Z,"""cape-core""","""1.755.0""",333,0.965116024017334,Producing a PHSH evaluation for dd981f11-ff2b-417a-9dfd-44954c251b6a
2024-04-13T14:38:03.521Z,"""cape-core""","""1.755.0""",390,0.8393735885620120,Producing a PHSH evaluation for 79e3226d-c5b1-489a-b57e-47665d3e2029
2024-04-13T14:38:01.302Z,"""cape-core""","""1.755.0""",390,2.65356183052063,Producing a PHSH evaluation for 8b99deee-2ced-4209-992d-452dff4a3102
2024-04-13T14:31:02.972Z,"""cape-core""","""1.755.0""",431,1.102808952331540,Producing a PHSH evaluation for 10fdb5a7-d8d5-4eee-9c75-4a5b39c969b5
2024-04-13T14:31:02.157Z,"""cape-core""","""1.755.0""",431,0.7783491611480710,Producing a PHSH evaluation for 184a44c2-2d38-4705-a708-43ee9f2551a2
2024-04-13T14:22:30.748Z,"""cape-core""","""1.755.0""",414,1.0288548469543500,Producing a PHSH evaluation for cf8689ac-5247-4f07-a0a5-46ee6e86a5c5
2024-04-13T14:19:11.036Z,"""cape-core""","""1.755.0""",371,3.23642897605896,Producing a PHSH evaluation for 126ed78c-6c18-4ca7-a994-43ec948965a0
2024-04-13T14:18:15.393Z,"""cape-core""","""1.755.0""",355,0.7713518142700200,Producing a SPAM evaluation for f0635275-afb2-4843-a9de-4274f47f3d66
2024-04-13T14:16:51.667Z,"""cape-core""","""1.755.0""",646,1.0865719318389900,Producing a PHSH evaluation for a6e5d398-308d-472b-9f2d-4b2add391b90
2024-04-13T14:12:49.748Z,"""cape-core""","""1.755.0""",560,1.1889328956604000,Producing a SPAM evaluation for bc32c0ba-6aeb-4f36-a025-44efba17d85e
2024-04-13T14:12:21.978Z,"""cape-core""","""1.755.0""",646,1.3368420600891100,Producing a PHSH evaluation for b3b870f9-3f0c-437c-bba9-4d35148bdbee
2024-04-13T14:07:45.401Z,"""cape-core""","""1.755.0""",649,0.8138523101806640,Producing a PHSH evaluation for c44c3f54-1ada-41e1-925d-4b2439027340
2024-04-13T13:59:40.504Z,"""cape-core""","""1.755.0""",646,0.9581289291381840,Producing a PHSH evaluation for cbd5fc80-88f4-4b3b-9104-45ee987c3d48
2024-04-13T13:57:33.879Z,"""cape-core""","""1.755.0""",3118,1.0373258590698200,Producing a PHSH evaluation for 51e41c1e-d719-4b9e-967e-429f93f9c20d
2024-04-13T13:56:51.916Z,"""cape-core""","""1.755.0""",646,1.1618788242340100,Producing a PHSH evaluation for 311425ae-3ed8-4690-9be3-47c0884082c0
2024-04-13T13:54:53.531Z,"""cape-core""","""1.755.0""",369,0.9126460552215580,Producing a PHSH evaluation for f0510790-6b6c-42b7-bc6a-44b3d351048f
2024-04-13T13:53:49.642Z,"""cape-core""","""1.755.0""",312,0.9253835678100590,Producing a PHSH evaluation for 6a210ca4-6e17-4f69-b6fa-4f9c945afc12
2024-04-13T13:53:47.687Z,"""cape-core""","""1.755.0""",312,0.9455056190490720,Producing a PHSH evaluation for 32d82b5c-1782-4917-95c3-493e5f3a85cc
2024-04-13T13:47:25.489Z,"""cape-core""","""1.755.0""",533,0.7588369846343990,Producing a SPAM evaluation for d97d6b02-5dc3-4c6b-8223-40943737cd27
2024-04-13T13:47:14.394Z,"""cape-core""","""1.755.0""",386,2.5316789150238000,Producing a PHSH evaluation for 86ee3a02-4ae4-42ee-a839-4c40c84cd7c0
2024-04-13T13:46:10.965Z,"""cape-core""","""1.755.0""",1497,1.0792646408081100,Producing a BNGN evaluation for d37cf685-f369-46c3-a110-45bf3e1b9c8d
2024-04-13T13:45:49.901Z,"""cape-core""","""1.755.0""",1664,0.9928059577941900,Producing a BNGN evaluation for e56e3c8b-53cb-4ae3-8bcb-4ca4432875b3
2024-04-13T13:43:44.832Z,"""cape-core""","""1.755.0""",441,0.9969820976257320,Producing a PHSH evaluation for f5e2b0b4-5c28-41a5-8fe5-41e3e1e84b3c
2024-04-13T13:40:34.226Z,"""cape-core""","""1.755.0""",2632,2.3145368099212600,Producing a GREY evaluation for 7d3059c1-eac8-4685-beb8-460ab8cd49e3
2024-04-13T13:37:47.901Z,"""cape-core""","""1.755.0""",646,1.048264503479000,Producing a PHSH evaluation for 19629a93-78a8-402c-bfb0-4c18c373efb7
2024-04-13T13:37:01.675Z,"""cape-core""","""1.755.0""",1272,1.0358819961547900,Producing a SPAM evaluation for 8e21cfb4-3acc-4071-9555-494bf8a2c922
2024-04-13T13:33:33.940Z,"""cape-core""","""1.755.0""",317,3.9047412872314500,Producing a PHSH evaluation for a74edd93-1a47-4516-a30f-46c57e4f96ea
2024-04-13T13:33:27.274Z,"""cape-core""","""1.755.0""",317,1.2912726402282700,Producing a PHSH evaluation for 96edf654-71fc-4738-99a2-4ccb25f10694
2024-04-13T13:24:34.229Z,"""cape-core""","""1.755.0""",2613,1.239077091217040,Producing a PHSH evaluation for 3d0cbf35-58d9-4d1e-8fc9-470551218284
2024-04-13T13:16:26.567Z,"""cape-core""","""1.755.0""",402,1.031935453414920,Producing a PHSH evaluation for d585a527-8fb0-4a7a-992a-4c16f0e662f3
2024-04-13T13:07:48.949Z,"""cape-core""","""1.755.0""",314,2.2725210189819300,Producing a PHSH evaluation for 9bac7e77-5408-4bc0-8a03-4a978bd47ec0
2024-04-13T13:06:34.024Z,"""cape-core""","""1.755.0""",1566,1.0754334926605200,Producing a BNGN evaluation for 6da2f424-4a01-4790-97df-440abf4ff83e
2024-04-13T13:04:11.656Z,"""cape-core""","""1.755.0""",365,0.817847490310669,Producing a PHSH evaluation for 3be57586-009f-4428-bdac-4458c4709bbe
2024-04-13T12:50:55.865Z,"""cape-core""","""1.755.0""",467,1.1575326919555700,Producing a SPAM evaluation for e35b8c6e-c178-4598-8a85-4274f9d4d9b6
2024-04-13T12:48:33.995Z,"""cape-core""","""1.755.0""",1183,2.4578797817230200,Producing a PHSH evaluation for 12b59fad-6e5e-4368-88ee-46e34c2e7bfa
2024-04-13T12:46:40.449Z,"""cape-core""","""1.755.0""",427,0.8296372890472410,Producing a SPAM evaluation for 825337be-791e-441b-948e-4d2c07b85ad6
2024-04-13T12:38:39.552Z,"""cape-core""","""1.755.0""",444,0.9975922107696530,Producing a PHSH evaluation for 00c6eb98-4dfb-48e9-9579-41b54a69b4d1
2024-04-13T12:38:35.633Z,"""cape-core""","""1.755.0""",444,1.030489206314090,Producing a PHSH evaluation for eef7819f-4da5-4327-bcd1-4b41002b772c
2024-04-13T12:36:42.796Z,"""cape-core""","""1.755.0""",1093,1.0937180519104000,Producing a FLTR evaluation for 094555f0-5557-49fb-a778-4369ee0d8f3f
2024-04-13T12:09:08.486Z,"""cape-core""","""1.755.0""",1226,0.8393867015838620,Producing a PHSH evaluation for 5856ea9a-e1a8-4866-bf00-450d226cdaef
2024-04-13T12:05:25.754Z,"""cape-core""","""1.755.0""",431,0.7982089519500730,Producing a PHSH evaluation for 676e984a-ae8f-4bf2-bb52-4b561ba9c460
2024-04-13T12:05:22.757Z,"""cape-core""","""1.755.0""",431,0.8647286891937260,Producing a PHSH evaluation for 7cb3a14d-c56e-4038-8104-4365767c1be8
2024-04-13T12:01:10.106Z,"""cape-core""","""1.755.0""",6869,1.6420233249664300,Producing a PHSH evaluation for 47ec6757-ae96-49a0-8f1c-4e4e0db0e5c4
2024-04-13T11:57:33.557Z,"""cape-core""","""1.755.0""",615,0.8571569919586180,Producing a SPAM evaluation for 42a7209d-bc36-460d-9b89-4c5838dc53f2
2024-04-13T11:57:17.500Z,"""cape-core""","""1.755.0""",448,0.8622386455535890,Producing a SPAM evaluation for 2b9b51d7-09ed-4a28-8f07-402aa74b4648
2024-04-13T11:55:48.597Z,"""cape-core""","""1.755.0""",414,0.814704418182373,Producing a PHSH evaluation for 460dafad-ff27-46c6-80f5-45030682ad16
2024-04-13T11:52:33.539Z,"""cape-core""","""1.755.0""",1221,1.053910255432130,Producing a PHSH evaluation for 310a1ab0-066b-4fd8-9c2b-4cfea4612828
2024-04-13T11:38:16.677Z,"""cape-core""","""1.755.0""",595,2.071162462234500,Producing a SPAM evaluation for e0957fe1-2acc-481e-8fa2-4b895f4fd0f6
2024-04-13T11:32:53.743Z,"""cape-core""","""1.755.0""",1023,0.8649876117706300,Producing a PHSH evaluation for 72471fb0-7ec7-4a28-a90f-47b0514373b0
2024-04-13T11:27:28.491Z,"""cape-core""","""1.755.0""",597,0.8307924270629880,Producing a PHSH evaluation for 73f51d75-b397-4db3-86bc-4875497781c9
2024-04-13T11:24:27.733Z,"""cape-core""","""1.755.0""",728,0.9106240272521970,Producing a PHSH evaluation for 17100e0f-998a-455f-859c-4a277b184f1c
2024-04-13T11:18:26.772Z,"""cape-core""","""1.755.0""",1307,2.008455753326420,Producing a PHSH evaluation for 51136edd-1780-4593-adf8-48f694afc89e
2024-04-13T10:41:43.748Z,"""cape-core""","""1.755.0""",1189,1.0360743999481200,Producing a BNGN evaluation for 8faab7b6-8311-49ab-bb72-4ebbf2127725
2024-04-13T10:40:42.958Z,"""cape-core""","""1.755.0""",701,1.3319268226623500,Producing a PHSH evaluation for 222ba47c-9deb-4b94-a1c3-482d5ffea12b
2024-04-13T10:15:22.889Z,"""cape-core""","""1.755.0""",764,1.060652256011960,Producing a PHSH evaluation for 0f0d0858-19fb-4fc5-bd17-4862e14236f0
2024-04-13T10:10:43.389Z,"""cape-core""","""1.755.0""",578,0.7982418537139890,Producing a SPAM evaluation for 49889382-5d17-4f03-a182-410668fc79ff
2024-04-13T10:04:46.025Z,"""cape-core""","""1.755.0""",279,2.2700841426849400,Producing a PHSH evaluation for a64390be-9373-488b-98a8-4f4cd06bc8e4
